"Time","Charge State"
2022-04-30 20:00:00,0
2022-05-01 02:00:00,0
2022-05-01 08:00:00,47.3
2022-05-01 14:00:00,98.7
2022-05-01 20:00:00,17.7
2022-05-02 02:00:00,0
2022-05-02 08:00:00,31.2
2022-05-02 14:00:00,67.8
2022-05-02 20:00:00,0
2022-05-03 02:00:00,0.00347
2022-05-03 08:00:00,53.7
2022-05-03 14:00:00,56.5
2022-05-03 20:00:00,0
2022-05-04 02:00:00,0.00417
2022-05-04 08:00:00,42.9
2022-05-04 14:00:00,78.1
2022-05-04 20:00:00,0.405
2022-05-05 02:00:00,0
2022-05-05 08:00:00,0
2022-05-05 14:00:00,0
2022-05-05 20:00:00,0
2022-05-06 02:00:00,0
2022-05-06 08:00:00,33.0
2022-05-06 14:00:00,99.0
2022-05-06 20:00:00,20.9
2022-05-07 02:00:00,0
2022-05-07 08:00:00,73.0
2022-05-07 14:00:00,98.8
2022-05-07 20:00:00,24.1
2022-05-08 02:00:00,0.0222
2022-05-08 08:00:00,1026020015
2022-05-08 14:00:00,4294967295
2022-05-08 20:00:00,4294967295
2022-05-09 02:00:00,4294967295
2022-05-09 08:00:00,4294967295
2022-05-09 14:00:00,4294967295
2022-05-09 20:00:00,4294967295
2022-05-10 02:00:00,4294967295
2022-05-10 08:00:00,4294967295
2022-05-10 14:00:00,4294967295
2022-05-10 20:00:00,4294967295
2022-05-11 02:00:00,4294967295
2022-05-11 08:00:00,4294967295
2022-05-11 14:00:00,4294967295
2022-05-11 20:00:00,4294967295
2022-05-12 02:00:00,4294967295
2022-05-12 08:00:00,4294967295
2022-05-12 14:00:00,4294967295
2022-05-12 20:00:00,4294967295
2022-05-13 02:00:00,4294967295
2022-05-13 08:00:00,4294967295
2022-05-13 14:00:00,732335523
2022-05-13 20:00:00,10.4
2022-05-14 02:00:00,0.0319
2022-05-14 08:00:00,69.1
2022-05-14 14:00:00,99.0
2022-05-14 20:00:00,18.6
2022-05-15 02:00:00,0
2022-05-15 08:00:00,68.4
2022-05-15 14:00:00,98.3
2022-05-15 20:00:00,14.9
2022-05-16 02:00:00,0.00556
2022-05-16 08:00:00,31.6
2022-05-16 14:00:00,47.6
2022-05-16 20:00:00,0.0655
2022-05-17 02:00:00,0.00347
2022-05-17 08:00:00,56.0
2022-05-17 14:00:00,96.2
2022-05-17 20:00:00,7.74
2022-05-18 02:00:00,0.00347
2022-05-18 08:00:00,59.0
2022-05-18 14:00:00,94.7
2022-05-18 20:00:00,5.30
2022-05-19 02:00:00,0.00347
2022-05-19 08:00:00,55.5
2022-05-19 14:00:00,80.4
2022-05-19 20:00:00,0.127
2022-05-20 02:00:00,0
2022-05-20 08:00:00,64.8
2022-05-20 14:00:00,46.7
2022-05-20 20:00:00,0.00139
2022-05-21 02:00:00,0.0396
2022-05-21 08:00:00,58.3
2022-05-21 14:00:00,97.5
2022-05-21 20:00:00,14.7
2022-05-22 02:00:00,0.0618
2022-05-22 08:00:00,73.9
2022-05-22 14:00:00,89.5
2022-05-22 20:00:00,4.71
2022-05-23 02:00:00,0.00347
2022-05-23 08:00:00,23.4
2022-05-23 14:00:00,28.0
2022-05-23 20:00:00,0
2022-05-24 02:00:00,0
2022-05-24 08:00:00,19.9
2022-05-24 14:00:00,78.8
2022-05-24 20:00:00,2.37
2022-05-25 02:00:00,0.00347
2022-05-25 08:00:00,59.1
2022-05-25 14:00:00,83.3
2022-05-25 20:00:00,7.52
2022-05-26 02:00:00,0.00347
2022-05-26 08:00:00,20.7
2022-05-26 14:00:00,89.3
2022-05-26 20:00:00,8.94
2022-05-27 02:00:00,0.00490
2022-05-27 08:00:00,11.2
2022-05-27 14:00:00,66.4
2022-05-27 20:00:00,15.1
2022-05-28 02:00:00,0.0563
2022-05-28 08:00:00,1264629302
2022-05-28 14:00:00,4294967295
2022-05-28 20:00:00,4294967295
2022-05-29 02:00:00,4294967295
2022-05-29 08:00:00,4294967295
2022-05-29 14:00:00,4294967295
2022-05-29 20:00:00,4294967295
2022-05-30 02:00:00,4294967295
2022-05-30 08:00:00,4294967295
2022-05-30 14:00:00,4294967295
2022-05-30 20:00:00,4294967295
2022-05-31 02:00:00,4294967295
2022-05-31 08:00:00,4294967295
2022-05-31 14:00:00,4294967295
2022-05-31 20:00:00,4294967295
2022-06-01 02:00:00,4294967295
2022-06-01 08:00:00,2335069616
2022-06-01 14:00:00,92.0
2022-06-01 20:00:00,6.31
2022-06-02 02:00:00,0.00417
2022-06-02 08:00:00,69.2
2022-06-02 14:00:00,96.9
2022-06-02 20:00:00,9.28
2022-06-03 02:00:00,0.00347
2022-06-03 08:00:00,64.7
2022-06-03 14:00:00,49.0
2022-06-03 20:00:00,0
2022-06-04 02:00:00,0.00417
2022-06-04 08:00:00,3.82
2022-06-04 14:00:00,85.0
2022-06-04 20:00:00,15.1
2022-06-05 02:00:00,0.00417
2022-06-05 08:00:00,34.6
2022-06-05 14:00:00,87.6
2022-06-05 20:00:00,15.1
2022-06-06 02:00:00,0.00347
2022-06-06 08:00:00,49.1
2022-06-06 14:00:00,76.0
2022-06-06 20:00:00,2.21
2022-06-07 02:00:00,0.00347
2022-06-07 08:00:00,39.4
2022-06-07 14:00:00,77.4
2022-06-07 20:00:00,5.77
2022-06-08 02:00:00,0.00417
2022-06-08 08:00:00,65.1
2022-06-08 14:00:00,28.4
2022-06-08 20:00:00,0
2022-06-09 02:00:00,0.00417
2022-06-09 08:00:00,31.0
2022-06-09 14:00:00,50.6
2022-06-09 20:00:00,0.460
2022-06-10 02:00:00,0
2022-06-10 08:00:00,65.3
2022-06-10 14:00:00,98.2
2022-06-10 20:00:00,12.8
2022-06-11 02:00:00,0.0660
2022-06-11 08:00:00,75.7
2022-06-11 14:00:00,99.4
2022-06-11 20:00:00,18.8
2022-06-12 02:00:00,0.0667
2022-06-12 08:00:00,75.3
2022-06-12 14:00:00,98.1
2022-06-12 20:00:00,19.6
2022-06-13 02:00:00,0
2022-06-13 08:00:00,64.1
2022-06-13 14:00:00,82.4
2022-06-13 20:00:00,5.16
2022-06-14 02:00:00,0
2022-06-14 08:00:00,69.9
2022-06-14 14:00:00,94.3
2022-06-14 20:00:00,5.68
2022-06-15 02:00:00,3001375
2022-06-15 08:00:00,66.3
2022-06-15 14:00:00,94.8
2022-06-15 20:00:00,10.5
2022-06-16 02:00:00,0.00208
2022-06-16 08:00:00,67.9
2022-06-16 14:00:00,97.8
2022-06-16 20:00:00,10.4
2022-06-17 02:00:00,0.0201
2022-06-17 08:00:00,73.6
2022-06-17 14:00:00,97.8
2022-06-17 20:00:00,9.67
2022-06-18 02:00:00,0.00625
2022-06-18 08:00:00,74.1
2022-06-18 14:00:00,99.0
2022-06-18 20:00:00,16.0
2022-06-19 02:00:00,0
2022-06-19 08:00:00,69.8
2022-06-19 14:00:00,98.3
2022-06-19 20:00:00,14.0
2022-06-20 02:00:00,0
2022-06-20 08:00:00,2.52
2022-06-20 14:00:00,24.6
2022-06-20 20:00:00,3.26
2022-06-21 02:00:00,0
2022-06-21 08:00:00,38.7
2022-06-21 14:00:00,95.9
2022-06-21 20:00:00,3001381
2022-06-22 02:00:00,0
2022-06-22 08:00:00,0
2022-06-22 14:00:00,0
2022-06-22 20:00:00,0.00417
2022-06-23 02:00:00,0
2022-06-23 08:00:00,55.7
2022-06-23 14:00:00,74.8
2022-06-23 20:00:00,0
2022-06-24 02:00:00,0
2022-06-24 08:00:00,41.1
2022-06-24 14:00:00,53.3
2022-06-24 20:00:00,0
2022-06-25 02:00:00,0.00347
2022-06-25 08:00:00,65.9
2022-06-25 14:00:00,90.8
2022-06-25 20:00:00,7.91
2022-06-26 02:00:00,0.00417
2022-06-26 08:00:00,69.6
2022-06-26 14:00:00,98.0
2022-06-26 20:00:00,12.7
2022-06-27 02:00:00,0
2022-06-27 08:00:00,1.23
2022-06-27 14:00:00,2.85
2022-06-27 20:00:00,0
2022-06-28 02:00:00,0
2022-06-28 08:00:00,59.2
2022-06-28 14:00:00,84.3
2022-06-28 20:00:00,0.496
2022-06-29 02:00:00,0
2022-06-29 08:00:00,23.4
2022-06-29 14:00:00,92.9
2022-06-29 20:00:00,4.64
2022-06-30 02:00:00,0
2022-06-30 08:00:00,50.7
2022-06-30 14:00:00,79.7
2022-06-30 20:00:00,0.138
2022-07-01 02:00:00,0
2022-07-01 08:00:00,4.60
2022-07-01 14:00:00,54.6
2022-07-01 20:00:00,4.41
2022-07-02 02:00:00,0
2022-07-02 08:00:00,70.6
2022-07-02 14:00:00,99.3
2022-07-02 20:00:00,16.5
2022-07-03 02:00:00,0
2022-07-03 08:00:00,69.2
2022-07-03 14:00:00,98.4
2022-07-03 20:00:00,13.4
2022-07-04 02:00:00,0
2022-07-04 08:00:00,55.2
2022-07-04 14:00:00,95.1
2022-07-04 20:00:00,7.07
2022-07-05 02:00:00,0
2022-07-05 08:00:00,52.9
2022-07-05 14:00:00,89.8
2022-07-05 20:00:00,2.41
2022-07-06 02:00:00,0
2022-07-06 08:00:00,54.2
2022-07-06 14:00:00,79.6
2022-07-06 20:00:00,0.928
2022-07-07 02:00:00,0
2022-07-07 08:00:00,0.597
2022-07-07 14:00:00,1.14
2022-07-07 20:00:00,0
2022-07-08 02:00:00,0
2022-07-08 08:00:00,52.1
2022-07-08 14:00:00,97.2
2022-07-08 20:00:00,8.93
2022-07-09 02:00:00,0
2022-07-09 08:00:00,68.9
2022-07-09 14:00:00,96.0
2022-07-09 20:00:00,10.8
2022-07-10 02:00:00,0
2022-07-10 08:00:00,45.7
2022-07-10 14:00:00,95.7
2022-07-10 20:00:00,9.57
2022-07-11 02:00:00,0
2022-07-11 08:00:00,38.9
2022-07-11 14:00:00,76.0
2022-07-11 20:00:00,2.45
2022-07-12 02:00:00,0.00417
2022-07-12 08:00:00,60.0
2022-07-12 14:00:00,93.7
2022-07-12 20:00:00,4.84
2022-07-13 02:00:00,0.00208
2022-07-13 08:00:00,37.5
2022-07-13 14:00:00,26.3
2022-07-13 20:00:00,0
2022-07-14 02:00:00,0
2022-07-14 08:00:00,19.7
2022-07-14 14:00:00,33.9
2022-07-14 20:00:00,0
2022-07-15 02:00:00,0.00417
2022-07-15 08:00:00,55.4
2022-07-15 14:00:00,95.3
2022-07-15 20:00:00,6.29
2022-07-16 02:00:00,0.00347
2022-07-16 08:00:00,68.2
2022-07-16 14:00:00,95.3
2022-07-16 20:00:00,7.31
2022-07-17 02:00:00,0.00347
2022-07-17 08:00:00,65.0
2022-07-17 14:00:00,95.8
2022-07-17 20:00:00,6.37
2022-07-18 02:00:00,0.00347
2022-07-18 08:00:00,39.7
2022-07-18 14:00:00,89.7
2022-07-18 20:00:00,1.83
2022-07-19 02:00:00,0.00347
2022-07-19 08:00:00,35.8
2022-07-19 14:00:00,90.6
2022-07-19 20:00:00,1.97
2022-07-20 02:00:00,0.00490
2022-07-20 08:00:00,11.5
2022-07-21 02:00:00,0
2022-07-21 08:00:00,3.09
2022-07-21 14:00:00,54.0
2022-07-21 20:00:00,0.215
2022-07-22 02:00:00,0
2022-07-22 08:00:00,46.4
2022-07-22 14:00:00,87.8
2022-07-22 20:00:00,1.40
2022-07-23 02:00:00,0.00417
2022-07-23 08:00:00,51.5
2022-07-23 14:00:00,93.9
2022-07-23 20:00:00,5.89
2022-07-24 02:00:00,0.00347
2022-07-24 08:00:00,65.3
2022-07-24 14:00:00,95.9
2022-07-24 20:00:00,6.67
2022-07-25 02:00:00,0.00625
2022-07-25 08:00:00,33.9
2022-07-25 14:00:00,16.2
2022-07-25 20:00:00,0
2022-07-26 02:00:00,0
2022-07-26 08:00:00,18.1
2022-07-26 14:00:00,63.2
2022-07-26 20:00:00,1.89
2022-07-27 02:00:00,0.00420
2022-07-27 08:00:00,33.4
2022-07-27 14:00:00,73.2
2022-07-27 20:00:00,0.780
2022-07-28 02:00:00,0.00347
2022-07-28 08:00:00,47.6
2022-07-28 14:00:00,54.5
2022-07-28 20:00:00,0
2022-07-29 02:00:00,0.00347
2022-07-29 08:00:00,27.8
2022-07-29 14:00:00,31.6
2022-07-29 20:00:00,0
2022-07-30 02:00:00,0.00417
2022-07-30 08:00:00,57.8
2022-07-30 14:00:00,90.7
2022-07-30 20:00:00,4.33
2022-07-31 02:00:00,0.00347
2022-07-31 08:00:00,47.9
2022-07-31 14:00:00,80.9
2022-07-31 20:00:00,2.28
2022-08-01 02:00:00,0.00417
2022-08-01 08:00:00,6.43
2022-08-01 14:00:00,8.07
2022-08-01 20:00:00,0
2022-08-02 02:00:00,0
2022-08-02 08:00:00,39.9
2022-08-02 14:00:00,85.7
2022-08-02 20:00:00,0.399
2022-08-03 02:00:00,0.00347
2022-08-03 08:00:00,32.8
2022-08-03 14:00:00,81.0
2022-08-03 20:00:00,0.0188
2022-08-04 02:00:00,0.00417
2022-08-04 08:00:00,39.9
2022-08-04 14:00:00,78.4
2022-08-04 20:00:00,0.00140
2022-08-05 02:00:00,0.00417
2022-08-05 08:00:00,19.1
2022-08-05 14:00:00,66.5
2022-08-05 20:00:00,0.00208
2022-08-06 02:00:00,0.00139
2022-08-06 08:00:00,60.3
2022-08-06 14:00:00,95.0
2022-08-06 20:00:00,5.02
2022-08-07 02:00:00,0.00419
2022-08-07 08:00:00,62.9
2022-08-07 14:00:00,94.0
2022-08-07 20:00:00,4.18
2022-08-08 02:00:00,0.00347
2022-08-08 08:00:00,50.1
2022-08-08 14:00:00,89.5
2022-08-08 20:00:00,1.62
2022-08-09 02:00:00,0
2022-08-09 08:00:00,0.526
2022-08-09 14:00:00,0
2022-08-09 20:00:00,0
2022-08-10 02:00:00,0
2022-08-10 08:00:00,4.73
2022-08-10 14:00:00,13.3
2022-08-10 20:00:00,0
2022-08-11 02:00:00,0.00347
2022-08-11 08:00:00,7.71
2022-08-11 14:00:00,74.2
2022-08-11 20:00:00,4.03
2022-08-12 02:00:00,0
2022-08-12 08:00:00,57.6
2022-08-12 14:00:00,94.1
2022-08-12 20:00:00,6.28
2022-08-13 02:00:00,0.00208
2022-08-13 08:00:00,65.0
2022-08-13 14:00:00,97.2
2022-08-13 20:00:00,10.2
2022-08-14 02:00:00,0.00141
2022-08-14 08:00:00,64.9
2022-08-14 14:00:00,92.4
2022-08-14 20:00:00,4.49
2022-08-15 02:00:00,0.00208
2022-08-15 08:00:00,15.1
2022-08-15 14:00:00,73.9
2022-08-15 20:00:00,3.44
2022-08-16 02:00:00,0.00419
2022-08-16 08:00:00,32.5
2022-08-16 14:00:00,95.4
2022-08-16 20:00:00,7.90
2022-08-17 02:00:00,0
2022-08-17 08:00:00,0.926
2022-08-17 14:00:00,28.2
2022-08-17 20:00:00,0
2022-08-18 02:00:00,0
2022-08-18 08:00:00,1.32
2022-08-18 14:00:00,64.0
2022-08-18 20:00:00,0.215
2022-08-19 02:00:00,0
2022-08-19 08:00:00,31.9
2022-08-19 14:00:00,57.6
2022-08-19 20:00:00,0
2022-08-20 02:00:00,0.00417
2022-08-20 08:00:00,26.7
2022-08-20 14:00:00,96.9
2022-08-20 20:00:00,123142429
2022-08-21 02:00:00,0.00347
2022-08-21 08:00:00,63.2
2022-08-21 14:00:00,96.3
2022-08-21 20:00:00,9.11
2022-08-22 02:00:00,0.00139
2022-08-22 08:00:00,54.4
2022-08-22 14:00:00,93.0
2022-08-22 20:00:00,5.98
2022-08-23 02:00:00,0.00350
2022-08-23 08:00:00,55.4
2022-08-23 14:00:00,88.5
2022-08-23 20:00:00,2.55
2022-08-24 02:00:00,0.00347
2022-08-24 08:00:00,51.0
2022-08-24 14:00:00,93.1
2022-08-24 20:00:00,4.65
2022-08-25 02:00:00,0.00347
2022-08-25 08:00:00,51.3
2022-08-25 14:00:00,87.1
2022-08-25 20:00:00,2.06
2022-08-26 02:00:00,0.00350
2022-08-26 08:00:00,33.9
2022-08-26 14:00:00,82.9
2022-08-26 20:00:00,0.300
2022-08-27 02:00:00,0.00417
2022-08-27 08:00:00,0.135
2022-08-27 14:00:00,36.3
2022-08-27 20:00:00,6.51
2022-08-28 02:00:00,0
2022-08-28 08:00:00,50.7
2022-08-28 14:00:00,96.3
2022-08-28 20:00:00,12.1
2022-08-29 02:00:00,0.00417
2022-08-29 08:00:00,54.7
2022-08-29 14:00:00,87.1
2022-08-29 20:00:00,0.631
2022-08-30 02:00:00,0.00347
2022-08-30 08:00:00,33.0
2022-08-30 14:00:00,80.3
2022-08-30 20:00:00,0.252
2022-08-31 02:00:00,0
2022-08-31 08:00:00,0
2022-08-31 14:00:00,0.0736
2022-08-31 20:00:00,0

